Time (s),TSI
20.7,69.59333300480867
20.8,69.5512428949988
20.9,69.55651365860348
21.0,69.50727885200715
21.1,69.5090188753037
21.2,69.5090188753037
21.3,69.50727885200715
21.4,69.59510297460598
21.5,69.54598340520201
21.6,69.55651365860382
21.7,69.46321048954061
21.8,69.51250265428367
21.9,69.51424641304126
22.0,69.51424641304126
22.1,69.46321048954061
22.2,69.59864670510386
22.3,69.45460741628916
22.4,69.46321048954061
22.5,69.32034098034256
22.6,69.41733016570434
22.7,69.37137774414532
22.8,69.46838709862449
22.9,69.36631434782944
23.0,69.5512428949988
23.1,69.50206622850615
23.2,69.46148741808534
23.3,69.41391925344121
23.4,69.50727885200715
23.5,69.50727885200715
23.6,69.45632557716405
23.7,69.40711201114375
23.8,69.54598340520201
23.9,69.40201929172173
24.0,69.41221562233878
24.1,69.36462895587749
24.2,69.41391925344085
24.3,69.36631434782944
24.4,69.46321048954061
24.5,69.45976557654873
24.6,69.451174764627
24.7,69.35789938258242
24.8,69.3663143478298
24.9,69.36800094219963
25.0,69.4666603282865
25.1,69.46838709862449
25.2,69.51599142003121
25.3,69.51076014221702
25.4,69.60042046891581
25.5,69.50727885200715
25.6,69.51773767679596
25.7,69.5653234310141
25.8,69.51773767679596
25.9,69.4701151049739
26.0,69.51424641304126
26.1,69.45976557654873
26.2,69.54948848114344
26.3,69.5055400707955
26.4,69.56003378484382
26.5,69.55827309230676
26.6,69.5090188753037
26.7,69.45976557654873
26.8,69.4563255771637
26.9,69.451174764627
27.0,69.54598340520201
27.1,69.31034890426943
27.2,69.41391925344121
27.3,69.46321048954061
27.4,69.51424641304126
27.5,69.46493479243361
27.6,69.51250265428367
27.7,69.55475548218337
27.8,69.64780582641764
27.9,69.60752821767221
28.0,69.61465635130376
28.1,69.56532343101445
28.2,69.51948518488173
28.3,69.51948518488173
28.4,69.5653234310141
28.5,69.55651365860348
28.6,69.5055400707955
28.7,69.46321048954061
28.8,69.4701151049739
28.9,69.4701151049739
29.0,69.51773767679596
29.1,69.4666603282865
29.2,69.41562410072831
29.3,69.5512428949988
29.4,69.55124289499844
29.5,69.55827309230676
29.6,69.56179573776905
29.7,69.56003378484382
29.8,69.56003378484382
29.9,69.60574937332731
30.0,69.55475548218337
30.1,69.59510297460598
30.2,69.59864670510386
30.3,69.51076014221702
30.4,69.56355895263961
30.5,69.6128724013074
30.6,69.6639901709597
30.7,69.6621867491165
30.8,69.66038462132337
30.9,69.69696583523948
31.0,69.65318901876564
31.1,69.51599142003121
31.2,69.61465635130376
31.3,69.51948518488173
31.4,69.61822809395059
31.5,69.4701151049739
31.6,69.51250265428367
31.7,69.45460741628916
31.8,69.46148741808568
31.9,69.42074595474918
32.0,69.51773767679596
32.1,69.51773767679596
32.2,69.51773767679596
32.3,69.41562410072831
32.4,69.45804496341297
32.5,69.4563255771637
32.6,69.50727885200715
32.7,69.4666603282865
32.8,69.51250265428367
32.9,69.51250265428367
33.0,69.56003378484382
33.1,69.5090188753037
33.2,69.69877829962059
33.3,69.64601399378034
33.4,69.60574937332731
33.5,69.5653234310141
33.6,69.61465635130376
33.7,69.56885618452576
33.8,69.66579488845146
33.9,69.6164415816574
34.0,69.75346186738915
34.1,69.60219550051505
34.2,69.56003378484382
34.3,69.51948518488173
34.4,69.6164415816574
34.5,69.5212339458368
34.6,69.57062446279359
34.7,69.4701151049739
34.8,69.60930833606803
34.9,69.5055400707955
35.0,69.51250265428367
35.1,69.4701151049739
35.2,69.5653234310141
35.3,69.6128724013074
35.4,69.61108973008831
35.5,69.56003378484382
35.6,69.6039718014639
35.7,69.5512428949988
35.8,69.55651365860348
35.9,69.4666603282865
36.0,69.51424641304126
36.1,69.51424641304126
36.2,69.56355895263961
36.3,69.56355895263961
36.4,69.65318901876564
36.5,69.69696583523948
36.6,69.6567842415051
36.7,69.56708917445485
36.8,69.66579488845146
36.9,69.6676009031932
37.0,69.71697460228235
37.1,69.6164415816574
37.2,69.51250265428367
37.3,69.55475548218337
37.4,69.51250265428367
37.5,69.4718443488653
37.6,69.57062446279359
37.7,69.4735748318305
37.8,69.47530655540413
37.9,69.42416663265443
38.0,69.51599142003121
38.1,69.50727885200715
38.2,69.56179573776905
38.3,69.56708917445485
38.4,69.36631434782944
38.5,69.4666603282865
38.6,69.51250265428367
38.7,69.46321048954061
38.8,69.41051320592074
38.9,69.40541322979527
39.0,69.45804496341297
39.1,69.36968874047497
39.2,69.41903744987496
39.3,69.4701151049739
39.4,69.57062446279359
39.5,69.66940821678975
39.6,69.8157246300711
39.7,70.04500716664316
39.8,69.35789938258242
39.9,70.00065996484604
40.0,68.54863610616884
40.1,69.13412393016529
40.2,69.47877373052914
40.3,69.37984089575322
40.4,69.42587880871561
40.5,69.51076014221702
40.6,69.46493479243361
40.7,69.47530655540413
40.8,69.57593692248813
40.9,69.52648776143756
41.0,69.47877373052914
41.1,69.32870042448799
41.2,69.51948518488173
41.3,69.51250265428367
41.4,69.51250265428367
41.5,69.56885618452576
41.6,69.62001588976938
41.7,69.71880143387108
41.8,69.61465635130376
41.9,69.4666603282865
42.0,69.61465635130376
42.1,69.60574937332731
42.2,69.36800094219963
42.3,69.56355895263961
42.4,69.24965053036976
42.5,69.61822809395059
42.6,69.6676009031932
42.7,69.6676009031932
42.8,69.61465635130376
42.9,69.61108973008831
43.0,69.75529894495523
43.1,69.88567165102012
43.2,70.19325904311945
43.3,70.28488620263948
43.4,70.9759605040828
43.5,71.46708700944956
43.6,71.14330979100002
43.7,71.34410125869498
43.8,70.38160976787721
43.9,69.9964962800632
44.0,69.5357479566576
44.1,70.05402760926552
44.2,71.12597898223444
44.3,69.80428496658271
44.4,69.8005081868152
44.5,69.79109053313157
44.6,69.8393584883409
44.7,69.96890331215482
44.8,69.71733295690213
44.9,73.2697776903914
45.0,73.15292825495489
45.1,73.03736127658223
45.2,73.09232583444346
45.3,75.6788600588011
45.4,75.22094297838267
45.5,75.56747462772347
45.6,75.28249242534876
45.7,74.95313173089492
45.8,74.73264485094025
45.9,75.28681367794258
46.0,75.65980335155167
46.1,76.38589797379956
46.2,75.69922382996793
46.3,75.53352674789426
46.4,75.33471265664413
46.5,73.40253401910228
46.6,75.76370323066324
46.7,74.64437978537393
46.8,75.70184506389097
46.9,74.21487032254966
47.0,75.02725048079024
47.1,75.09596861353674
47.2,72.63491482801476
47.3,71.92630751169332
47.4,71.87295755738793
47.5,71.3844219773369
47.6,71.29148877240577
47.7,71.21194711402622
47.8,71.14274831458187
47.9,70.90093678025961
48.0,70.71065994801513
48.1,70.45912294339462
48.2,70.35521745636001
48.3,70.1599872792868
48.4,70.15595570814958
48.5,70.14590258799718
48.6,70.32812845503781
48.7,70.2392009965144
48.8,70.35103308737197
48.9,70.3531245030439
49.0,70.40292202211874
49.1,70.3531245030439
49.2,70.44633176196666
49.3,70.5890002672946
49.4,70.4896375640177
49.5,70.065811522812
49.6,69.8577516587085
49.7,69.59619288114995
49.8,69.64445309830339
49.9,69.6295021593898
50.0,69.658751447866
50.1,69.62352155108576
50.2,69.81069065182213
50.3,69.70137814167519
50.4,69.59242247187161
50.5,69.4873672724836
50.6,69.45630181381776
50.7,69.93014742829907
50.8,69.95983889869365
50.9,70.50787004322733
51.0,69.88147326275768
51.1,70.38590901417389
51.2,70.11002269921951
51.3,69.97533211584536
51.4,70.1816056886696
51.5,70.39452709281218
51.6,70.63004922667571
51.7,70.6098946052324
51.8,70.30741160660774
51.9,70.31995870603055
52.0,70.14871990404257
52.1,70.35475249331955
52.2,70.60512270823413
52.3,70.78989788628435
52.4,72.21517576565026
52.5,73.37952571465883
52.6,74.08482785850278
52.7,73.34851506062601
52.8,74.01082532401058
52.9,74.94632971422736
53.0,74.83004655532365
53.1,77.15067563599453
53.2,76.66967921884105
53.3,77.39111754325731
53.4,77.42047538232978
53.5,78.00862030278228
53.6,78.14802162932934
53.7,77.63339061496079
53.8,78.03050610793375
53.9,74.09808600607445
54.0,71.70869828098732
54.1,71.83724755698894
54.2,70.5413595182091
54.3,70.28448988405927
54.4,70.5669047425893
54.5,70.51269898306904
54.6,70.09618820166588
54.7,70.53888828064389
54.8,72.08933416605787
54.9,71.38338208242924
55.0,71.71577359341742
55.1,71.39325051342198
55.2,71.79571814876975
55.3,71.80626145333534
55.4,71.85541198978159
55.5,71.80626145333534
55.6,71.85009787168268
55.7,71.831559839462
55.8,71.82100932169277
55.9,71.77734168789038
56.0,71.87256438772191
56.1,71.82100932169277
56.2,71.81311667061568
56.3,71.85667032189956
56.4,71.9028152937791
56.5,71.97886700778524
56.6,71.92756790898218
56.7,71.83295931951463
56.8,71.7356896856352
56.9,71.63332497613057
57.0,71.72535223302775
57.1,71.6256934727962
57.2,71.71761879165022
57.3,71.70220216929017
57.4,71.6538126303866
57.5,71.51362842038326
57.6,71.50864686153255
57.7,71.3634855682559
57.8,71.36105362571337
57.9,71.31268628370871
58.0,71.35376827489179
58.1,71.2910449877613
58.2,71.33924453057948
58.3,71.15582743612535
58.4,71.20409977315039
58.5,71.15582743612535
58.6,71.15817608365596
58.7,71.01330657108744
58.8,71.14644962522752
58.9,71.13243302586372
59.0,70.9995748156722
59.1,70.96274384318289
59.2,70.96501790983368
59.3,70.87068078071913
59.4,70.8729207503999
59.5,70.82015558873232
59.6,70.94913345403299
59.7,70.85059273693011
59.8,70.85950486498811
59.9,70.77186940107124
60.0,70.91447443154468
60.1,70.86397045240965
60.2,70.9995748156722
60.3,70.99273093285375
60.4,71.07510961836606
60.5,71.07741648243466
60.6,71.17817093005347
60.7,71.08666035756576
60.8,71.13010274732797
60.9,71.13010274732797
61.0,71.21914801281278
61.1,71.21207147565234
61.2,71.29604493467033
61.3,71.3008176014097
61.4,71.3631913510014
61.5,71.41852002778623
61.6,71.51466330905335
61.7,71.4739757815969
61.8,71.471512566851
61.9,71.46167729521218
62.0,71.54282641212446
62.1,71.4543192494995
62.2,71.51466330905335
62.3,71.471512566851
62.4,71.4739757815969
62.5,71.4764407592847
62.6,71.5702310634047
62.7,71.60829520026772
62.8,71.64119704084348
62.9,71.5527668414641
63.0,71.56273569214
63.1,71.51466330905335
63.2,71.60829520026772
63.3,71.55774770565807
63.4,71.54530886236181
63.5,71.53786681320652
63.6,71.58076638827234
63.7,71.53786681320652
63.8,71.547793082591
63.9,71.50229891570147
64.0,71.4543192494995
64.1,71.31277898438034
64.2,71.3079893268818
64.3,71.3008176014097
64.4,71.3415107391224
64.5,71.30559705231434
64.6,71.2695425714978
64.7,71.2238741014897
64.8,71.18287013847711
64.9,71.23097587052646
65.0,71.27430896075599
65.1,71.26003013105007
65.2,71.3008176014097
65.3,71.12312185148178
65.4,71.08434692202796
65.5,70.94460956759461
65.6,71.0889754408867
65.7,71.09361055877277
65.8,71.18287013847711
65.9,71.12312185148178
66.0,71.16177626541388
66.1,71.02709796284896
66.2,71.12544716211514
66.3,71.07510961836606
66.4,71.1207981928648
66.5,71.11615582380172
66.6,71.20501000553273
66.7,71.19796354870417
66.8,71.15011557459218
66.9,71.06130276299103
67.0,71.11847618429401
67.1,71.02709796284896
67.2,71.12312185148178
67.3,71.12777412673857
67.4,71.17113465277379
67.5,71.20971598082309
67.6,71.3008176014097
67.7,71.16879256179908
67.8,71.22623967101944
67.9,71.18051969724304
68.0,71.2766947047336
68.1,71.18993152649469
68.2,71.1852222557594
68.3,71.21914801281278
68.4,71.26003013105007
68.5,71.22387410149003
68.6,71.32959663728184
68.7,71.33200602470465
68.8,71.38258007439653
68.9,71.33682996928896
69.0,71.32959663728184
69.1,71.36560889187461
69.2,71.44942262009496
69.3,71.45187006274429
69.4,71.4592228636487
69.5,71.4592228636487
69.6,71.50229891570147
69.7,71.40877260155929
69.8,71.40148024865398
69.9,71.39420344820259
70.0,71.48260730833633
70.1,71.30559705231434
70.2,71.3631913510014
70.3,71.31997627203653
70.4,71.3247830218776
70.5,71.23334650453997
70.6,71.2766947047336
70.7,71.17347840981415
70.8,71.35353838958551
70.9,71.31517637137449
71.0,71.32718897035805
71.1,71.23571883075586
71.2,71.38258007439653
71.3,71.33924453057948
71.4,71.43074353336046
71.5,71.51466330905335
71.6,71.50723937772773
71.7,71.42096123548777
71.8,71.43074353336046
71.9,71.38744460179066
72.0,71.38744460179066
72.1,71.43074353336046
72.2,71.4690511129413
72.3,71.4592228636487
72.4,71.55027907492072
72.5,71.5097122542919
72.6,71.61080855750264
72.7,71.51466330905335
72.8,71.51218689736413
72.9,71.5097122542919
73.0,71.45677018243971
73.1,71.49243909730058
73.2,71.54034572977382
73.3,71.36560889187461
73.4,71.42584888683287
73.5,71.38015041994518
73.6,71.3850114676508
73.7,71.3850114676508
73.8,71.38015041994518
73.9,71.46659141776388
74.0,71.3680281570636
74.1,71.33200602470465
74.2,71.34166082062737
74.3,71.34407884150534
74.4,71.29824324795456
74.5,71.20409977315039
74.6,71.2910449877613
74.7,71.3728718686297
74.8,71.28147130155033
74.9,71.19937026902473
75.0,71.34407884150534
75.1,71.38744460179066
75.2,71.43319348505209
75.3,71.38015041994518
75.4,71.42096123548777
75.5,71.46167729521218
75.6,71.51218689736413
75.7,71.38015041994518
75.8,71.4739757815969
75.9,71.471512566851
76.0,71.4739757815969
76.1,71.42340418780789
76.2,71.51218689736413
76.3,71.45431924949924
76.4,71.41608056262083
76.5,71.33682996928896
76.6,71.2934426905414
76.7,71.24998843799423
76.8,71.29824324795456
76.9,71.29824324795456
77.0,71.33441713468581
77.1,71.2766947047336
77.2,71.28864899952326
77.3,71.25237266654139
77.4,71.3464985952895
77.5,71.25475860359118
77.6,71.30545699464695
77.7,71.20646706552655
77.8,71.2910449877613
77.9,71.32959663728184
78.0,71.2910449877613
78.1,71.25237266654139
78.2,71.29584210991925
78.3,71.15113517885678
78.4,71.28864899952326
78.5,71.23571883075586
78.6,71.32718897035805
78.7,71.3247830218776
78.8,71.3777225022175
78.9,71.2934426905414
79.0,71.24284598289611
79.1,71.15113517885678
79.2,71.15348046853067
79.3,71.10057564339762
79.4,71.23334650453997
79.5,71.23097587052646
79.6,71.15113517885678
79.7,71.10988566757132
79.8,71.11221733774985
79.9,71.02249382962673
80.0,71.07085780975478
80.1,71.06622350364057
80.2,71.14879156509225
80.3,71.0064333441555
80.4,70.9718498661098
80.5,70.93029626666103
80.6,71.07317745379844
80.7,70.98326909859051
80.8,71.02940155964757
80.9,70.97413044349975
81.0,71.05697476348784
81.1,70.9604713993323
81.2,70.9672936012353
81.3,70.9718498661098
81.4,71.01330657108744
81.5,70.96501790983368
81.6,71.10290065495663
81.7,71.00414553744542
81.8,71.09361055877277
81.9,70.9995748156722
82.0,70.91672985265541
82.1,70.92124552816259
82.2,70.96957091934188
82.3,70.9257676609787
82.4,70.9257676609787
82.5,70.9672936012353
82.6,71.00414553744542
82.7,70.91447443154468
82.8,70.9257676609787
82.9,70.88414463723737
83.0,70.93483136081696
83.1,70.93710134596336
83.2,70.98326909859051
83.3,70.97869649800136
83.4,71.06159582685639
83.5,71.01789691436213
83.6,70.98098197904909
83.7,71.08247268326522
83.8,71.1309309759632
83.9,71.08713031810834
84.0,71.0363241659179
84.1,71.02479475670039
84.2,71.15582743612535
84.3,71.11221733774985
84.4,71.11922237427176
84.5,71.11922237427176
84.6,71.16523212606523
84.7,71.11688568909024
84.8,71.11221733774985
84.9,71.0592844694877
85.0,71.05236029767094
85.1,70.91447443154468
85.2,70.87965026709581
85.3,70.88414463723737
85.4,71.07549876116556
85.5,71.03170743949812
85.6,71.12858589211146
85.7,71.12156073514512
85.8,71.25475860359118
85.9,71.11688568909024
86.0,71.12858589211146
86.1,71.0848006639991
86.2,71.13327774562825
86.3,71.04094752795501
86.4,71.18412266188211
86.5,71.12858589211181
86.6,71.16523212606523
86.7,71.12156073514512
86.8,71.1309309759632
86.9,71.23500746734273
87.0,71.28111726166642
87.1,71.1356262031404
87.2,71.1309309759632
87.3,71.12390077372858
87.4,71.2112067410825
87.5,71.21357912834227
87.6,71.2230857216929
87.7,71.22546664137579
87.8,71.26671398833021
87.9,71.17466382454036
88.0,71.17230336075806
88.1,71.11688568909024
88.2,71.29824324795456
88.3,71.16287842660276
88.4,71.2207065126053
88.5,71.18175540111869
88.6,71.2302336207766
88.7,71.23500746734273
88.8,71.23739697099438
88.9,71.18175540111869
89.0,71.31027479029788
89.1,71.2207065126053
89.2,71.23261968462835
89.3,71.23739697099467
89.4,71.23739697099467
89.5,71.1450369524608
89.6,71.14739387983711
89.7,71.09179465453734
89.8,71.2207065126053
89.9,71.2230857216929
90.0,71.23261968462835
90.1,71.1888622985884
90.2,71.32961538327503
90.3,71.27871239490018
90.4,71.22546664137579
90.5,71.2230857216929
90.6,71.26431947791473
90.7,71.26431947791473
90.8,71.22546664137579
90.9,71.18175540111869
91.0,71.18175540111869
91.1,71.18412266188211
91.2,71.27871239490018
91.3,71.32234960988428
91.4,71.40452546125171
91.5,71.36105362571337
91.6,71.32719171378007
91.7,71.23739697099438
91.8,71.28834227044335
91.9,71.24218114942876
92.0,71.33689688723794
92.1,71.28352386178311
92.2,71.31751447211259
92.3,71.27390785306717
92.4,71.1888622985887
92.5,71.2445758283785
92.6,71.29316763766069
92.7,71.20074132516963
92.8,71.19836209045623
92.9,71.23739697099438
93.0,71.36835470435679
93.1,71.22784927371517
93.2,71.23500746734273
93.3,71.33204080060926
93.4,71.28111726166642
93.5,71.3247697900172
93.6,71.37079190213201
93.7,71.41187215257371
93.8,71.45285645869276
93.9,71.3634855682559
94.0,71.32719171377971
94.1,71.23500746734273
94.2,71.1888622985887
94.3,71.19123467865003
94.4,71.1888622985884
94.5,71.17938984267418
94.6,71.31509951028471
94.7,71.27150817383215
94.8,71.3805582740817
94.9,71.4627304058129
95.0,71.42661322128419
95.1,71.34906783909746
95.2,71.40017584867061
95.3,71.40017584867061
95.4,71.30041877262421
95.5,71.15211283701092
95.6,71.22546664137579
95.7,71.25475860359118
95.8,71.17466382454036
95.9,71.16523212606523
96.0,71.15817608365596
96.1,71.10522732817444
96.2,71.07085780975478
96.3,70.81842359254188
96.4,70.85586209675641
96.5,70.61078693152652
96.6,70.65624777428717
96.7,70.71182064781948
96.8,71.05265450181379
96.9,71.03632965797323
97.0,71.07376617901937
97.1,71.17452263831777
97.2,71.25836344374706
97.3,71.1459214847744
97.4,71.23904426763133
97.5,71.18772345282983
97.6,71.2294268097304
97.7,71.21505290226209
97.8,71.27103189074963
97.9,71.18295296323362
98.0,71.18533734131036
98.1,71.08754966114594
98.2,71.08754966114594
98.3,71.04098543411305
98.4,71.03400430115158
98.5,70.98284556052414
98.6,71.04564797396343
98.7,71.07583588075444
98.8,71.1805703164918
98.9,71.20074132516963
99.0,71.24218114942842
99.1,71.05718178256504
99.2,71.18649162701928
99.3,71.05718178256504
99.4,71.08247268326558
99.5,71.03401497425602
99.6,71.00162527849596
99.7,70.88291247752777
99.8,70.6094468048716
99.9,70.41769853235905
100.0,70.51573642855188
100.1,70.38321173663938
100.2,70.3361222183985
100.3,70.3361222183985
100.4,70.61377716014101
100.5,70.6453613186929
100.6,70.65624777428717
100.7,70.84597487875016
100.8,71.2870730122993
100.9,71.54845106605927
101.0,70.87104528824791
101.1,70.85506799807838
101.2,71.00797840755442
101.3,70.9067765419609
101.4,70.89989064686492
101.5,70.8121112680175
101.6,71.08989752012516
101.7,70.89425281656479
101.8,70.93172724775796
101.9,70.865686873514
102.0,70.84759704751313
102.1,70.87161304637058
102.2,70.86710467256208
102.3,70.99243400126333
102.4,70.79616759832287
102.5,70.69047750052371
102.6,70.5744828766544
102.7,70.49053136151714
102.8,70.45048927260012
102.9,70.31331230290185
103.0,70.22429065949521
103.1,70.09023966265555
103.2,70.0512265755888
103.3,70.26279741670052
103.4,70.64945370112025
103.5,70.76735273402072
103.6,70.9907028279582
103.7,71.17691372433677
103.8,71.49501819878449
103.9,71.62285261896979
104.0,71.26861807417494
104.1,71.00853612157529
104.2,71.02240274757986
104.3,71.07116223682345
104.4,71.11051934091141
104.5,71.15920405973334
104.6,71.32234960988428
104.7,71.39035287736564
104.8,71.23581298360025
104.9,71.10638041213933
105.0,71.1459214847744
105.1,71.03865670160872
105.2,71.09646570875302
105.3,70.90444920560914
105.4,70.89315270890567
105.5,70.7520767780875
105.6,70.69482816554662
105.7,70.55159340564693
105.8,70.77407045251259
105.9,70.55159340564693
106.0,70.664503354328
106.1,70.61417625912114
106.2,70.75213025233793
106.3,70.65804436118714
106.4,70.67313676996991
106.5,70.57873116805105
106.6,70.53044828675861
106.7,70.5262372732516
106.8,70.45257150500622
106.9,70.37414153429505
107.0,70.44010029962206
107.1,70.15794924076985
107.2,70.36924183649693
107.3,70.31102365329997
107.4,70.4696626124427
107.5,70.5262372732516
107.6,70.55754983517247
107.7,70.61957676899215
107.8,70.9861822751007
107.9,70.60351917708888
108.0,70.7040120071931
108.1,70.21297209632175
108.2,70.13248901836194
108.3,69.88240633030429
108.4,69.98610418821406
108.5,70.16495399266395
108.6,70.12275855021184
108.7,70.21630610320017
108.8,70.3917634918971
108.9,70.39381963047246
109.0,70.43802693036788
109.1,70.48634575776825
109.2,70.48634575776825
109.3,70.5262372732516
109.4,70.5744828766544
109.5,70.4359550320837
109.6,70.53466528441598
109.7,70.53466528441598
109.8,70.58298550080542
109.9,70.48843781609435
110.0,70.58298550080542
110.1,70.67097611503105
110.2,70.71922373104044
110.3,70.63130639742208
110.4,70.67962796474507
110.5,70.63130639742208
110.6,70.67962796474507
110.7,70.5851149372381
110.8,70.63130639742208
110.9,70.62272916040683
111.0,70.62701472963205
111.1,70.49053136151714
111.2,70.53677603180559
111.3,70.53888828064389
111.4,70.5851149372381
111.5,70.58724588947275
111.6,70.67962796474507
111.7,70.67313676996991
111.8,70.72358385565353
111.9,70.68179477916217
112.0,70.72795019324494
112.1,70.58724588947275
112.2,70.53888828064389
112.3,70.44425145813679
112.4,70.58298550080542
112.5,70.52834203288558
112.6,70.48634575776825
112.7,70.49053136151714
112.8,70.53677603180559
112.9,70.53888828064389
113.0,70.53888828064389
113.1,70.49262639582832
113.2,70.67746269297663
113.3,70.62701472963205
113.4,70.67746269297663
113.5,70.53888828064389
113.6,70.5851149372381
113.7,70.49053136151714
113.8,70.44425145813679
113.9,70.44425145813679
114.0,70.53044828675861
114.1,70.53044828675861
114.2,70.44010029962206
114.3,70.44425145813679
114.4,70.49053136151714
114.5,70.53888828064389
114.6,70.53888828064389
114.7,70.49053136151714
114.8,70.62487118361548
114.9,70.57873116805105
115.0,70.48843781609435
115.1,70.44217514161973
115.2,70.44217514161973
115.3,70.39587722919667
115.4,70.49053136151714
115.5,70.53677603180559
115.6,70.62487118361548
115.7,70.53255603666845
115.8,70.53888828064389
115.9,70.53888828064389
116.0,70.63345452286784
116.1,70.58724588947275
116.2,70.63560417846794
116.3,70.67962796474507
116.4,70.81572090923477
116.5,70.77407045251259
