Time (s),TSI
20.0,68.43902639163667
20.1,68.39497916259329
20.2,68.43902639163667
20.3,68.44275417932602
20.4,68.39497916259329
20.5,68.48796989731846
20.6,68.48293477088353
20.7,68.34596089811619
20.8,68.44275417932602
20.9,68.44399847583117
21.0,68.39620506244614
21.1,68.3986593774893
21.2,68.53307931618076
21.3,68.43654544086819
21.4,68.39497916259329
21.5,68.44151073382648
21.6,68.44026813827988
21.7,68.34596089811619
21.8,68.29575709527099
21.9,68.57678970582283
22.0,68.43654544086819
22.1,68.39252987303863
22.2,68.48670982419924
22.3,68.44151073382612
22.4,68.34355006013985
22.5,68.43654544086819
22.6,68.52797806726862
22.7,68.39130648126763
22.8,68.43902639163667
22.9,68.44026813827988
23.0,68.34234587170947
23.1,68.44151073382648
23.2,68.53052694710196
23.3,68.38520201124221
23.4,68.44026813827988
23.5,68.39252987303863
23.6,68.53691443097729
23.7,68.39497916259329
23.8,68.39375409980283
23.9,68.57808279608084
24.0,68.38764130559949
24.1,68.39252987303863
24.2,68.48545061279515
24.3,68.48796989731846
24.4,68.43902639163667
24.5,68.38886219857783
24.6,68.5729157404995
24.7,68.38886219857783
24.8,68.48545061279515
24.9,68.43778549284846
25.0,68.38886219857783
25.1,68.39130648126763
25.2,68.52797806726862
25.3,68.52670493313558
25.4,68.38642124349622
25.5,68.43654544086819
25.6,68.43530623465116
25.7,68.43902639163667
25.8,68.48670982419924
25.9,68.57678970582283
26.0,68.43159368015652
26.1,68.43902639163667
26.2,68.48419226204379
26.3,68.39008392345744
26.4,68.39130648126763
26.5,68.39252987303863
26.6,68.52670493313558
26.7,68.43530623465116
26.8,68.43778549284846
26.9,68.43530623465116
27.0,68.53307931618076
27.1,68.43902639163667
27.2,68.52925207156675
27.3,68.52416127108583
27.4,68.28983618301349
27.5,68.43654544086819
27.6,68.48293477088386
27.7,68.33993995089384
27.8,68.38886219857783
27.9,68.52670493313558
28.0,68.47666017193777
28.1,68.43654544086819
28.2,68.43406787315452
28.3,68.38764130559949
28.4,68.43530623465116
28.5,68.43778549284846
28.6,68.62036263079317
28.7,68.43283035533614
28.8,68.38886219857783
28.9,68.38886219857783
29.0,68.39008392345744
29.1,68.34355006013985
29.2,68.43778549284846
29.3,68.47916744436745
29.4,68.38764130559949
29.5,68.43902639163667
29.6,68.38764130559949
29.7,68.39008392345744
29.8,68.39008392345744
29.9,68.52925207156675
30.0,68.52543266809754
30.1,68.43654544086819
30.2,68.48419226204379
30.3,68.38886219857783
30.4,68.43654544086819
30.5,68.43902639163667
30.6,68.62167121494758
30.7,68.38276603218944
30.8,68.38764130559949
30.9,68.43654544086819
31.0,68.43654544086819
31.1,68.43902639163667
31.2,68.43778549284846
31.3,68.5742061791193
31.4,68.48293477088353
31.5,68.39130648126763
31.6,68.43654544086819
31.7,68.44026813827988
31.8,68.39130648126763
31.9,68.43778549284846
32.0,68.52797806726862
32.1,68.39130648126763
32.2,68.39008392345744
32.3,68.43778549284846
32.4,68.39008392345744
32.5,68.44026813827988
32.6,68.47916744436745
32.7,68.47916744436745
32.8,68.43778549284846
32.9,68.48545061279515
33.0,68.43654544086819
33.1,68.34234587170947
33.2,68.3411425022983
33.3,68.5742061791193
33.4,68.48042236310258
33.5,68.43902639163667
33.6,68.43530623465116
33.7,68.48670982419924
33.8,68.43778549284846
33.9,68.53435681187682
34.0,68.5729157404995
34.1,68.48545061279515
34.2,68.48670982419924
34.3,68.43778549284846
34.4,68.39008392345744
34.5,68.39252987303863
34.6,68.48419226204379
34.7,68.53052694710196
34.8,68.44026813827988
34.9,68.48923083321769
35.0,68.39008392345744
35.1,68.44026813827988
35.2,68.44026813827988
35.3,68.57808279608084
35.4,68.52797806726862
35.5,68.48796989731846
35.6,68.43654544086819
35.7,68.48670982419924
35.8,68.38886219857783
35.9,68.44026813827988
36.0,68.52543266809754
36.1,68.48167813825584
36.2,68.48670982419924
36.3,68.48545061279515
36.4,68.48545061279515
36.5,68.48796989731846
36.6,68.43778549284846
36.7,68.5754975005318
36.8,68.43654544086819
36.9,68.48923083321769
37.0,68.48545061279515
37.1,68.44026813827988
37.2,68.39252987303863
37.3,68.53563518311559
37.4,68.43159368015652
37.5,68.39252987303863
37.6,68.44026813827988
37.7,68.44026813827988
37.8,68.39008392345744
37.9,68.44026813827988
38.0,68.53052694710196
38.1,68.57678970582283
38.2,68.43778549284846
38.3,68.48670982419924
38.4,68.38886219857783
38.5,68.39008392345744
38.6,68.39008392345744
38.7,68.62560235056482
38.8,68.43159368015652
38.9,68.43902639163667
39.0,68.43654544086819
39.1,68.43902639163667
39.2,68.43902639163667
39.3,68.44026813827988
39.4,68.52670493313558
39.5,68.43530623465116
39.6,68.29338631912584
39.7,68.48670982419924
39.8,68.48796989731846
39.9,68.39252987303863
40.0,68.39008392345744
40.1,68.48167813825584
40.2,68.39130648126763
40.3,68.34475506860358
40.4,68.3411425022983
40.5,68.39252987303863
40.6,68.44026813827988
40.7,68.53180269494813
40.8,68.52797806726862
40.9,68.39008392345744
41.0,68.48545061279515
41.1,68.43778549284846
41.2,68.43902639163667
41.3,68.34234587170947
41.4,68.62298069555919
41.5,68.52925207156675
41.6,68.48545061279515
41.7,68.48545061279515
41.8,68.43654544086819
41.9,68.43902639163667
42.0,68.48545061279515
42.1,68.5742061791193
42.2,68.43530623465116
42.3,68.48796989731846
42.4,68.48419226204379
42.5,68.39130648126763
42.6,68.39130648126763
42.7,68.48670982419924
42.8,68.48042236310258
42.9,68.44026813827988
43.0,68.43902639163667
43.1,68.44026813827988
43.2,68.43902639163667
43.3,68.39252987303863
43.4,68.52925207156675
43.5,68.47916744436745
43.6,68.38886219857783
43.7,68.48545061279515
43.8,68.43654544086819
43.9,68.39008392345744
44.0,68.38886219857783
44.1,68.5742061791193
44.2,68.43159368015652
44.3,68.39008392345744
44.4,68.43530623465116
44.5,68.43778549284846
44.6,68.48670982419924
44.7,68.48670982419924
44.8,68.5729157404998
44.9,68.33993995089384
45.0,68.39008392345744
45.1,68.39008392345744
45.2,68.43778549284846
45.3,68.44026813827988
45.4,68.53052694710196
45.5,68.47916744436745
45.6,68.43778549284846
45.7,68.44026813827988
45.8,68.43778549284846
45.9,68.29457130466116
46.0,68.39008392345744
46.1,68.57678970582283
46.2,68.52797806726862
46.3,68.43778549284846
46.4,68.48419226204379
46.5,68.43654544086819
46.6,68.38764130559949
46.7,68.48670982419924
46.8,68.57162618358821
46.9,68.43283035533614
47.0,68.33993995089384
47.1,68.3387382164853
47.2,68.43530623465116
47.3,68.38886219857783
47.4,68.53052694710196
47.5,68.62036263079317
47.6,68.4340678731542
47.7,68.53435681187682
47.8,68.43530623465116
47.9,68.39008392345744
48.0,68.48670982419924
48.1,68.6269145271686
48.2,68.52670493313558
48.3,68.3411425022983
48.4,68.43778549284846
48.5,68.39008392345744
48.6,68.43778549284846
48.7,68.48796989731846
48.8,68.62167121494758
48.9,68.48042236310258
49.0,68.43530623465116
49.1,68.53180269494844
49.2,68.43530623465116
49.3,68.38886219857783
49.4,68.48419226204379
49.5,68.62036263079317
49.6,68.47916744436745
49.7,68.33993995089384
49.8,68.43406787315452
49.9,68.38886219857783
50.0,68.48419226204379
50.1,68.53180269494813
50.2,68.4741563125543
50.3,68.43530623465116
50.4,68.48419226204379
50.5,68.43530623465116
50.6,68.38764130559949
50.7,68.43902639163667
50.8,68.48042236310258
50.9,68.47916744436745
51.0,68.43778549284846
51.1,68.43902639163667
51.2,68.33993995089384
51.3,68.39130648126763
51.4,68.43902639163667
51.5,68.5742061791193
51.6,68.43159368015652
51.7,68.38886219857783
51.8,68.43530623465116
51.9,68.38764130559949
52.0,68.43654544086819
52.1,68.38886219857783
52.2,68.57033750730255
52.3,68.48167813825584
52.4,68.38764130559949
52.5,68.48419226204379
52.6,68.29101875929562
52.7,68.38886219857783
52.8,68.52797806726862
52.9,68.47666017193777
53.0,68.43406787315452
53.1,68.48545061279515
53.2,68.3387382164853
53.3,68.39008392345744
53.4,68.34234587170947
53.5,68.47916744436745
53.6,68.42912285356219
53.7,68.29220213766864
53.8,68.38764130559949
53.9,68.3411425022983
54.0,68.29101875929562
54.1,68.34234587170947
54.2,68.57162618358821
54.3,68.383983607814
54.4,68.38886219857783
54.5,68.38642124349622
54.6,68.38642124349622
54.7,68.38886219857783
54.8,68.38520201124251
54.9,68.52416127108614
55.0,68.43283035533614
55.1,68.38886219857783
55.2,68.38520201124221
55.3,68.33993995089384
55.4,68.29101875929562
55.5,68.48042236310258
55.6,68.47666017193777
55.7,68.38764130559949
55.8,68.3375372980639
55.9,68.33993995089384
56.0,68.29220213766864
56.1,68.34234587170947
56.2,68.47791338099678
56.3,68.48042236310258
56.4,68.3411425022983
56.5,68.39008392345744
56.6,68.3411425022983
56.7,68.29457130466116
56.8,68.3411425022983
56.9,68.42912285356219
57.0,68.383983607814
57.1,68.34234587170947
57.2,68.38520201124251
57.3,68.33993995089384
57.4,68.29101875929562
57.5,68.38764130559949
57.6,68.42665538508729
57.7,68.38642124349622
57.8,68.3387382164853
57.9,68.33993995089384
58.0,68.29101875929562
58.1,68.39008392345744
58.2,68.43283035533614
58.3,68.42912285356219
58.4,68.28983618301349
58.5,68.33993995089384
58.6,68.29101875929562
58.7,68.3411425022983
58.8,68.3411425022983
58.9,68.38520201124251
59.0,68.43159368015652
59.1,68.29457130466116
59.2,68.39008392345744
59.3,68.29575709527099
59.4,68.29457130466116
59.5,68.34475506860358
59.6,68.47791338099678
59.7,68.3375372980639
59.8,68.29220213766864
59.9,68.29220213766864
60.0,68.33993995089384
60.1,68.29338631912584
60.2,68.38886219857783
60.3,68.47666017193777
60.4,68.23977258226755
60.5,68.34234587170947
60.6,68.3387382164853
60.7,68.29220213766864
60.8,68.33993995089384
60.9,68.3387382164853
61.0,68.47666017193777
61.1,68.29101875929562
61.2,68.33993995089384
61.3,68.29220213766864
61.4,68.24442783302898
61.5,68.24676018933906
61.6,68.38520201124221
61.7,68.28865440783117
61.8,68.19776436033403
61.9,68.24676018933906
62.0,68.14989851875531
62.1,68.15102818182804
62.2,68.24559361612592
62.3,68.38276603218944
62.4,68.23977258226755
62.5,68.19661700404929
62.6,68.29101875929562
62.7,68.24442783302898
62.8,68.29220213766864
62.9,68.2432628390705
63.0,68.379118261942
63.1,68.24209863327398
63.2,68.24442783302898
63.3,68.29220213766864
63.4,68.19547042292389
63.5,68.19891249273937
63.6,68.38642124349622
63.7,68.33513790515318
63.8,68.19661700404929
63.9,68.19776436033403
64.0,68.29457130466116
64.1,68.15215860793909
64.2,68.20121108976713
64.3,68.33993995089384
64.4,68.2432628390705
64.5,68.10644521655107
64.6,68.15215860793909
64.7,68.15442175307197
64.8,68.20236155632105
64.9,68.15328979803715
65.0,68.28983618301349
65.1,68.09977597116956
65.2,68.10310722354068
65.3,68.14989851875531
65.4,68.14989851875531
65.5,68.10310722354068
65.6,68.29338631912584
65.7,68.28747343275927
65.8,68.09866704729482
65.9,68.14989851875531
66.0,68.14764147793912
66.1,68.19776436033403
66.2,68.14764147793912
66.3,68.28747343275927
66.4,68.23744967222977
66.5,68.19547042292389
66.6,68.24093521466389
66.7,68.14538747793534
66.8,68.09645143436207
66.9,68.19432461599754
67.0,68.28040432942679
67.1,68.1908918308343
67.2,68.14538747793534
67.3,68.19317958231159
67.4,68.04860474348466
67.5,68.09866704729482
67.6,68.28511387899538
67.7,68.379118261942
67.8,68.14201216298528
67.9,68.23977258226755
68.0,68.18974911113358
68.1,68.14426161588374
68.2,68.28747343275894
68.3,68.3291536323245
68.4,68.23281324406749
68.5,68.18974911113423
68.6,68.23744967222977
68.7,68.1908918308343
68.8,68.1908918308343
68.9,68.1920353209089
69.0,68.32557277229503
69.1,68.18974911113392
69.2,68.23977258226755
69.3,68.23977258226755
69.4,68.1908918308343
69.5,68.19317958231159
69.6,68.28393529833215
69.7,68.28158052452855
69.8,68.14313651121265
69.9,68.14651409830708
70.0,68.1920353209089
70.1,68.14764147793912
70.2,68.14764147793912
70.3,68.42912285356219
70.4,68.14088857026509
70.5,68.09755886866698
70.6,68.28865440783117
70.7,68.24209863327398
70.8,68.24209863327398
70.9,68.24209863327398
71.0,68.3291536323245
71.1,68.23977258226755
71.2,68.14538747793534
71.3,68.24209863327398
71.4,68.19317958231159
71.5,68.2432628390705
71.6,68.33513790515318
71.7,68.28393529833215
71.8,68.1920353209089
71.9,68.28983618301349
72.0,68.1920353209089
72.1,68.24442783302898
72.2,68.29220213766864
72.3,68.43159368015652
72.4,68.23861073511274
72.5,68.19661700404929
72.6,68.19432461599754
72.7,68.19661700404929
72.8,68.09977597116956
72.9,68.09977597116956
73.0,68.38033336027132
73.1,68.19432461599754
73.2,68.19661700404929
73.3,68.2432628390705
73.4,68.19432461599754
73.5,68.24442783302898
73.6,68.28747343275894
73.7,68.33274176412164
73.8,68.14426161588374
73.9,68.24442783302898
74.0,68.24209863327398
74.1,68.19547042292389
74.2,68.14764147793912
74.3,68.383983607814
74.4,68.28511387899538
74.5,68.14764147793912
74.6,68.24209863327398
74.7,68.19661700404929
74.8,68.19547042292389
74.9,68.19776436033403
75.0,68.33274176412164
75.1,68.1908918308343
75.2,68.19661700404929
75.3,68.24442783302898
75.4,68.14651409830708
75.5,68.19891249273937
75.6,68.33993995089384
75.7,68.28511387899503
75.8,68.14651409830708
75.9,68.14876961777395
76.0,68.24209863327398
76.1,68.14876961777395
76.2,68.19661700404929
76.3,68.28629325680919
76.4,68.33393942865398
76.5,68.29338631912584
76.6,68.19432461599754
76.7,68.19661700404929
76.8,68.24442783302898
76.9,68.10088564121708
77.0,68.28393529833215
77.1,68.19432461599754
77.2,68.24559361612592
77.3,68.24442783302898
77.4,68.24442783302898
77.5,68.19891249273937
77.6,68.29220213766864
77.7,68.28629325680919
77.8,68.19547042292389
77.9,68.19891249273937
78.0,68.24559361612592
78.1,68.20006140222881
78.2,68.20006140222881
78.3,68.29101875929562
78.4,68.19432461599754
78.5,68.15215860793909
78.6,68.24676018933906
78.7,68.19891249273937
78.8,68.24676018933906
78.9,68.29575709527099
79.0,68.28511387899538
79.1,68.24442783302898
79.2,68.24559361612592
79.3,68.24442783302898
79.4,68.19661700404929
79.5,68.29694369195298
79.6,68.28865440783117
79.7,68.28865440783117
79.8,68.19661700404929
79.9,68.24676018933906
80.0,68.29338631912584
80.1,68.29457130466116
80.2,68.24676018933906
80.3,68.43159368015652
80.4,68.29101875929562
80.5,68.2479275536483
80.6,68.24559361612592
80.7,68.24909571003496
80.8,68.20006140222881
80.9,68.34234587170947
81.0,68.29101875929562
81.1,68.20121108976713
81.2,68.24676018933906
81.3,68.20006140222881
81.4,68.20006140222881
81.5,68.20006140222881
81.6,68.43159368015652
81.7,68.24442783302898
81.8,68.29457130466116
81.9,68.29457130466116
82.0,68.29457130466116
82.1,68.29575709527099
82.2,68.38642124349622
82.3,68.43283035533614
82.4,68.29457130466116
82.5,68.24559361612592
82.6,68.3411425022983
82.7,68.29457130466116
82.8,68.3411425022983
82.9,68.47916744436745
83.0,68.38642124349622
83.1,68.34475506860358
83.2,68.34234587170947
83.3,68.24909571003496
83.4,68.29813109570641
83.5,68.39252987303863
83.6,68.43530623465116
83.7,68.24909571003496
83.8,68.34475506860358
83.9,68.34596089811619
84.0,68.29575709527099
84.1,68.34596089811619
84.2,68.48167813825584
84.3,68.38886219857783
84.4,68.29575709527099
84.5,68.34355006013985
84.6,68.24676018933906
84.7,68.29694369195298
84.8,68.48545061279515
84.9,68.43283035533614
85.0,68.34234587170947
85.1,68.39375409980283
85.2,68.29457130466116
85.3,68.29694369195298
85.4,68.34596089811619
85.5,68.48167813825584
85.6,68.3375372980639
85.7,68.29694369195298
85.8,68.39130648126763
85.9,68.34596089811619
86.0,68.34596089811653
86.1,68.44275417932602
86.2,68.43530623465116
86.3,68.29931930753266
86.4,68.34837502436075
86.5,68.34716754969561
86.6,68.34716754969561
86.7,68.39743180039865
86.8,68.53307931618076
86.9,68.38764130559949
87.0,68.29575709527099
87.1,68.39375409980248
87.2,68.34355006013985
87.3,68.39497916259329
87.4,68.44151073382612
87.5,68.4340678731542
87.6,68.43778549284846
87.7,68.34596089811619
87.8,68.39130648126763
87.9,68.39375409980283
88.0,68.49049263296352
88.1,68.53563518311559
88.2,68.38520201124221
88.3,68.29694369195298
88.4,68.44275417932602
88.5,68.34596089811653
88.6,68.39497916259329
88.7,68.39743180039865
88.8,68.48419226204379
88.9,68.34475506860358
89.0,68.25260494149776
89.1,68.34958332313218
89.2,68.29931930753266
89.3,68.30050832843467
89.4,68.39375409980248
89.5,68.53180269494844
89.6,68.29694369195298
89.7,68.34716754969561
89.8,68.34475506860358
89.9,68.49301882826829
90.0,68.34716754969561
90.1,68.43778549284846
90.2,68.43530623465116
90.3,68.39497916259329
90.4,68.39252987303863
90.5,68.44399847583117
90.6,68.44275417932602
90.7,68.34716754969561
90.8,68.4340678731542
90.9,68.29575709527099
91.0,68.39497916259329
91.1,68.39497916259329
91.2,68.34716754969561
91.3,68.34837502436075
91.4,68.44026813827988
91.5,68.53563518311559
91.6,68.29931930753266
91.7,68.3986593774893
91.8,68.34958332313218
91.9,68.39988779475917
92.0,68.34958332313218
92.1,68.53563518311559
92.2,68.39130648126763
92.3,68.25143440297417
92.4,68.39497916259329
92.5,68.3962050624465
92.6,68.3962050624465
92.7,68.39497916259329
92.8,68.43406787315452
92.9,68.34596089811619
93.0,68.44399847583081
93.1,68.34596089811619
93.2,68.3962050624465
93.3,68.3986593774893
93.4,68.58326402860149
93.5,68.43778549284846
93.6,68.34596089811619
93.7,68.39497916259329
93.8,68.39497916259329
93.9,68.39743180039865
94.0,68.44524362439462
94.1,68.48670982419924
94.2,68.34596089811619
94.3,68.39988779475917
94.4,68.34958332313218
94.5,68.25494840759052
94.6,68.39988779475917
94.7,68.44275417932602
94.8,68.39008392345744
94.9,68.30050832843467
95.0,68.3962050624465
95.1,68.34837502436075
95.2,68.3962050624465
95.3,68.3986593774893
95.4,68.48545061279515
95.5,68.39252987303863
95.6,68.34596089811619
95.7,68.39497916259329
95.8,68.34596089811619
95.9,68.39743180039865
96.0,68.49049263296352
96.1,68.48419226204379
96.2,68.29694369195298
96.3,68.34837502436075
96.4,68.39375409980248
96.5,68.39743180039865
96.6,68.34958332313218
96.7,68.53691443097729
96.8,68.39008392345744
96.9,68.30169815941576
97.0,68.34837502436075
97.1,68.39988779475917
97.2,68.30288880148274
97.3,68.39988779475917
97.4,68.48670982419924
97.5,68.30050832843467
97.6,68.39743180039865
97.7,68.39743180039865
97.8,68.3962050624465
97.9,68.35079244703233
98.0,68.44026813827988
98.1,68.43902639163667
98.2,68.29813109570641
98.3,68.34716754969561
98.4,68.34596089811619
98.5,68.34837502436075
98.6,68.30050832843467
98.7,68.48545061279515
98.8,68.39252987303863
98.9,68.3005083284343
99.0,68.39497916259329
99.1,68.44524362439462
99.2,68.34837502436075
99.3,68.44275417932602
99.4,68.43654544086819
99.5,68.34958332313218
99.6,68.34958332313218
99.7,68.3986593774893
99.8,68.25494840759087
99.9,68.30646560428222
100.0,68.49175529762364
100.1,68.39743180039865
100.2,68.35321317431858
100.3,68.35200239708587
100.4,68.25377627603989
100.5,68.35321317431823
100.6,68.3962050624465
100.7,68.39130648126763
100.8,68.3005083284343
100.9,68.40111705325003
101.0,68.35079244703233
101.1,68.30408025564284
101.2,68.35321317431823
101.3,68.491755297624
101.4,68.34596089811619
101.5,68.3052725229062
101.6,68.35200239708587
101.7,68.25612133714132
101.8,68.25729506568395
101.9,68.30408025564284
102.0,68.39375409980248
102.1,68.30527252290585
102.2,68.30646560428222
102.3,68.25964492372553
102.4,68.21159344981376
102.5,68.26317572814243
102.6,68.35200239708587
102.7,68.30527252290585
102.8,68.26082105521778
102.9,68.25846959421338
103.0,68.25846959421338
103.1,68.30765950078535
103.2,68.30527252290585
103.3,68.44275417932602
103.4,68.25260494149741
103.5,68.2572950656843
103.6,68.30169815941576
103.7,68.30408025564284
103.8,68.3028888014824
103.9,68.44399847583117
104.0,68.34355006013985
104.1,68.25494840759052
104.2,68.34958332313218
104.3,68.35200239708587
104.4,68.35200239708587
104.5,68.30527252290585
104.6,68.39497916259329
104.7,68.25846959421338
104.8,68.21390928147865
104.9,68.3124432583709
105.0,68.2173889545875
105.1,68.11986510086722
105.2,68.26082105521812
105.3,68.21506838144741
105.4,68.17034997761752
105.5,68.21506838144741
105.6,68.25964492372553
105.7,68.21275097126212
105.8,68.26082105521812
105.9,68.39743180039865
106.0,68.25494840759052
106.1,68.21159344981376
106.2,68.35685047937369
106.3,68.3124432583709
106.4,68.16464392805176
106.5,68.30765950078535
106.6,68.35321317431823
106.7,68.17034997761752
106.8,68.12211238732135
106.9,68.12774400793799
107.0,68.08270677870986
107.1,68.03971694904077
107.2,68.13113221043069
107.3,68.03643088591038
107.4,67.98896822797698
107.5,67.99004458006628
107.6,67.99219948324125
107.7,67.99435732458686
107.8,68.03971694904077
107.9,68.03862084760964
108.0,67.99651811153569
108.1,68.09834485459466
108.2,68.04520869976479
108.3,67.99976483128629
108.4,67.99868185154565
108.5,68.1910539681689
108.6,68.14133865014396
108.7,68.08827460997267
108.8,68.13113221043069
108.9,68.08827460997267
109.0,68.0430097469758
109.1,68.18989702407696
109.2,68.23255032552346
109.3,68.08715952161613
109.4,68.0849316299738
109.5,68.03752549354701
109.6,68.13792950520264
109.7,68.14133865014396
109.8,68.23137926005205
109.9,68.13566063641218
110.0,68.03752549354701
110.1,68.22670303520803
110.2,68.13226315541313
110.3,68.18297204428416
110.4,68.13452736743052
110.5,68.13339487408894
110.6,68.23489487464741
110.7,68.13679468201069
110.8,68.18297204428416
110.9,68.08270677870986
111.0,68.13000203817019
111.1,68.36780739679782
111.2,68.1726378462659
111.3,68.22553598322533
111.4,68.21971269858868
111.5,68.22087576213951
111.6,68.22203962138217
111.7,68.27025909871016
111.8,68.30765950078535
111.9,68.2678947418342
112.0,68.26907651526176
112.1,68.2678947418342
112.2,68.26671377741698
112.3,68.26671377741698
112.4,68.3088542134291
112.5,68.30885421342875
112.6,68.26553362100064
112.7,68.3148400543732
112.8,68.21506838144741
112.9,68.31364124575326
113.0,68.3148400543732
113.1,68.40357809807458
113.2,68.26317572814207
113.3,68.2678947418342
113.4,68.26435427157782
113.5,68.2678947418342
113.6,68.21855042973523
113.7,68.3088542134291
113.8,68.35079244703233
113.9,68.26317572814207
114.0,68.40727600062847
114.1,68.35927950418893
114.2,68.30885421342875
114.3,68.31004974322894
114.4,68.44399847583117
114.5,68.35442477975757
114.6,68.30765950078535
114.7,68.35563721443208
114.8,68.40357809807458
114.9,68.30765950078535
115.0,68.44773648192074
115.1,68.44524362439462
115.2,68.30527252290585
115.3,68.35685047937369
115.4,68.35321317431823
115.5,68.35685047937403
115.6,68.25846959421338
115.7,68.49554849179805
115.8,68.39988779475917
115.9,68.35927950418893
116.0,68.35442477975757
116.1,68.35685047937403
116.2,68.30765950078535
116.3,68.45023276036774
116.4,68.49175529762364
